GEOID,date,smokePM_pred
53021020700,2021-02-24,0.0397135326245528
53071920000,2021-02-24,0.133081255882347
53071920100,2021-02-24,0.00106542948908757
53001950300,2021-03-10,0.215357164597061
53001950400,2021-03-10,0.000739169310191393
53005012000,2021-03-10,0.0015442310298712
53021020800,2021-03-10,0.036600027633784
53025010200,2021-03-10,0.112783703026709
53025010700,2021-03-10,1.08536161121854
53025010800,2021-03-10,0.30663487914041
53025010901,2021-03-10,1.69148378944973
53025010902,2021-03-10,1.70386240984099
53025011000,2021-03-10,1.70170750363971
53025011100,2021-03-10,1.76439948851302
53025011200,2021-03-10,0.292204191668177
53025011300,2021-03-10,0.037365791112017
53025011401,2021-03-10,1.20050167800039
53025011402,2021-03-10,0.0133279825500389
53013960200,2021-03-11,4.10268382834699
53023970300,2021-03-11,0.102696175517531
53071920000,2021-03-11,0.443070796980302
53071920100,2021-03-11,0.575491636944714
53075000700,2021-03-11,0.224984805095519
53075000800,2021-03-11,1.15892388148717
53075000900,2021-03-11,1.4495857944283
53075001000,2021-03-11,0.00137842090987563
53003960200,2021-03-12,0.00543327950235736
53013960200,2021-03-12,0.376207093676099
53023970300,2021-03-12,5.6355443825719
53063014200,2021-03-12,5.17931538215875e-05
53063014300,2021-03-12,0.170781122021551
53071920000,2021-03-12,0.130331290846172
53071920100,2021-03-12,0.215358156762567
53075000200,2021-03-12,0.0389973189935724
53075000300,2021-03-12,0.112201217694284
53075000400,2021-03-12,0.0322859710504554
53075000700,2021-03-12,3.57463436012715
53075000800,2021-03-12,6.16405548475259
53075000900,2021-03-12,5.34309767983973
53075001000,2021-03-12,1.34959158546763
53001950300,2021-03-26,0.0304709425942286
53021020800,2021-03-26,0.117455516551637
53025011402,2021-03-26,0.000616961602017272
53001950100,2021-03-27,0.0557872820924352
53001950200,2021-03-27,0.429847124406624
53001950300,2021-03-27,0.103176498605068
53013960200,2021-03-27,1.72487468481506
53021020601,2021-03-27,0.00970542568557058
53021020800,2021-03-27,0.350583865428167
53023970300,2021-03-27,1.78836050008586
53025010200,2021-03-27,0.00290450548820081
53025011300,2021-03-27,0.032210329953038
53043960400,2021-03-27,0.000151279232796154
53071920000,2021-03-27,0.0722297058346417
53071920100,2021-03-27,0.228335874380163
53075000200,2021-03-27,0.000141991450196812
53075000300,2021-03-27,0.173134917482757
53075000400,2021-03-27,0.0126832772978141
53075000800,2021-03-27,0.0616033507374047
53075000900,2021-03-27,3.21514683747278e-05
53075001000,2021-03-27,0.188382927434645
53077001800,2021-03-27,0.0181539803445109
53077002102,2021-03-27,0.143909187942684
53077940003,2021-03-27,0.116232048844423
53005012000,2021-03-29,0.00724235747656568
53021020800,2021-03-29,0.00358486201982407
53025011402,2021-03-29,0.0526994819674477
53013960200,2021-03-30,4.48642047757412
53023970300,2021-03-30,2.07094995064499
53071920000,2021-03-30,0.158097753917037
53071920100,2021-03-30,0.293446243562565
53023970300,2021-03-31,0.328580959382608
53043960200,2021-03-31,0.171712249127643
53065941000,2021-03-31,2.55458628747325
53065950900,2021-03-31,0.05417348909436
53065951100,2021-03-31,0.376896553699025
53065951300,2021-03-31,0.00384069130747343
53065951400,2021-03-31,0.298963878845333
53075000300,2021-03-31,0.00293654215313021
53075000800,2021-03-31,0.000449715256347029
53075001000,2021-03-31,0.0907411559809156
53007960100,2021-04-05,0.206995772258526
53007960300,2021-04-05,1.54110702806099
53007960400,2021-04-05,1.73623452183192
53017950100,2021-04-05,0.235913088506667
53017950200,2021-04-05,0.105066310362738
53047970800,2021-04-05,5.32257785223956e-06
53047971000,2021-04-05,0.0455226597056907
53001950200,2021-04-06,0.368114607004667
53001950300,2021-04-06,0.0964031960415548
53007960100,2021-04-06,0.234659111065272
53007960300,2021-04-06,0.86588695834772
53007960400,2021-04-06,2.37825708755325
53013960200,2021-04-06,0.0807115034685544
53017950100,2021-04-06,0.723013134757731
53021020601,2021-04-06,0.0488197069613185
53021020700,2021-04-06,0.00302966914410063
53021020800,2021-04-06,0.634873674553301
53023970300,2021-04-06,0.0030087397176422
53025010200,2021-04-06,0.00274959050789474
53025011300,2021-04-06,0.0306975999519822
53047940100,2021-04-06,0.000454452474628818
53047940200,2021-04-06,1.88265387246567
53047970300,2021-04-06,0.000431537230246221
53047970500,2021-04-06,1.93764092034849
53047970600,2021-04-06,1.45241214476948
53047970700,2021-04-06,3.85849769243976
53047970800,2021-04-06,2.42592273921272
53047971000,2021-04-06,0.388528842296831
53051970100,2021-04-06,2.38970944466089
53051970200,2021-04-06,0.17490716625783
53063005000,2021-04-06,0.0375681586842924
53063011400,2021-04-06,0.0410585829803959
53063011702,2021-04-06,0.131823199018423
53063011800,2021-04-06,0.687769605109416
53063011900,2021-04-06,0.0084164215617121
53063012401,2021-04-06,0.780520855058683
53063012402,2021-04-06,1.60791748320576
53063012500,2021-04-06,0.0934562103913145
53063012600,2021-04-06,1.08620926037405
53063012701,2021-04-06,1.60862493515015
53063012702,2021-04-06,1.60862493515015
53063012801,2021-04-06,1.60862493515015
53063012802,2021-04-06,1.57534313722933
53063012901,2021-04-06,1.53427087639858
53063012902,2021-04-06,1.60862493515015
53063013000,2021-04-06,1.54700445473035
53063013100,2021-04-06,0.218379032150261
53063013202,2021-04-06,0.0705362680073156
53063013300,2021-04-06,1.572049024876
53063013401,2021-04-06,0.0366455761081685
53063013500,2021-04-06,0.406775673858908
53063014200,2021-04-06,0.288890946555082
53063014300,2021-04-06,1.83550484652774
53065950100,2021-04-06,0.136948088027937
53065950200,2021-04-06,0.00747226382967452
53065950600,2021-04-06,0.904966976870676
53071920000,2021-04-06,0.0093347888936611
53075000200,2021-04-06,0.0173808476474163
53075000600,2021-04-06,2.01945613632449e-05
53075000700,2021-04-06,1.73029415468136
53075000800,2021-04-06,1.54102635670034
53075000900,2021-04-06,1.75574178014953
53075001000,2021-04-06,0.0945157097229075
53003960200,2021-04-09,0.00116172814660077
53013960200,2021-04-09,0.399437636984996
53023970300,2021-04-09,1.61825625475694
53071920000,2021-04-09,0.000158034562328208
53071920100,2021-04-09,0.00114542220338635
53075000100,2021-04-09,1.06017136573792
53075000200,2021-04-09,1.06027631689967
53075000300,2021-04-09,1.06016476968328
53075000400,2021-04-09,1.171398832964
53075000500,2021-04-09,1.06017136573792
53075000600,2021-04-09,1.12382701577997
53075000700,2021-04-09,0.7301232456115
53075000800,2021-04-09,1.02430437270444
53075000900,2021-04-09,1.38177396089759e-05
53075001000,2021-04-09,0.248260690184334
53007960500,2021-04-13,0.163271910226503
53007960600,2021-04-13,0.238243342939406
53007960700,2021-04-13,0.780891864086041
53007960801,2021-04-13,0.810159713571816
53007960802,2021-04-13,0.770124920330962
53007961000,2021-04-13,0.769769430160523
53007961100,2021-04-13,0.761241432778009
53007961200,2021-04-13,0.509472324647352
53007961301,2021-04-13,1.16269265158447
53007961302,2021-04-13,0.875512559059757
53017950200,2021-04-13,0.0153054786217326
53017950300,2021-04-13,0.678369860184832
53017950400,2021-04-13,0.769769430160523
53017950500,2021-04-13,0.769769430160523
53017950600,2021-04-13,0.769736669023537
53017950700,2021-04-13,0.756745226822754
53017950800,2021-04-13,0.662190300627085
53001950200,2021-04-14,0.554624565955845
53001950300,2021-04-14,0.022060301914232
53013960200,2021-04-14,0.0376157410039037
53021020601,2021-04-14,0.0223194783664518
53021020700,2021-04-14,0.0908318326612803
53021020800,2021-04-14,0.823159187644058
53023970300,2021-04-14,0.0322072053115794
53071920000,2021-04-14,0.0180325646172416
53075000100,2021-04-14,0.811269760131836
53075000200,2021-04-14,0.812835275679288
53075000300,2021-04-14,0.797525796180729
53075000400,2021-04-14,0.470202285162884
53075000500,2021-04-14,0.811269760131836
53075000600,2021-04-14,0.620919006142538
53075000700,2021-04-14,0.128857189651639
53075000800,2021-04-14,0.451491475909223
53075000900,2021-04-14,0.0484956734774715
53075001000,2021-04-14,0.0952521067955332
53001950300,2021-04-15,0.0108092797329363
