GEOID,date,smokePM_pred
53077001800,2020-01-21,0.864008751259554
53077002001,2020-01-21,1.4670996472117
53077002002,2020-01-21,1.45471377190377
53077002101,2020-01-21,1.27647667112336
53077002102,2020-01-21,1.28516277453511
53077002200,2020-01-21,0.06486563147151
53077940002,2020-01-21,0.102555410862835
53077940003,2020-01-21,0.124877664727351
53009000200,2020-01-29,0.70327055735065
53009000300,2020-01-29,0.777658288121417
53009000400,2020-01-29,0.752317228393318
53009000600,2020-01-29,0.00996931288344997
53009940000,2020-01-29,0.940463140926726
53009990100,2020-01-29,0.138415067448017
53027940000,2020-01-29,1.08430364544253
53027990000,2020-01-29,0.0414137284536387
53031950702,2020-01-29,0.258674896624311
53031990000,2020-01-29,0.926766120242959
53001950300,2020-02-10,0.0615113403506282
53005012000,2020-02-10,0.00229153939289012
53021020800,2020-02-10,0.220470672580258
53025010700,2020-02-10,0.0532025381530259
53025011401,2020-02-10,0.477286683399627
53025011402,2020-02-10,0.861787363371647
53077001701,2020-02-10,0.0170157900943021
53077001800,2020-02-10,0.0392356330729301
53077002001,2020-02-10,0.964364375200333
53077002002,2020-02-10,0.390273540674867
53077002101,2020-02-10,3.03790076584519
53077002102,2020-02-10,2.83633730211836
53077002200,2020-02-10,3.06666800315932
53077940002,2020-02-10,1.0263899109575
53077940003,2020-02-10,0.321743521519696
53077940005,2020-02-10,0.0295399085142775
53077940006,2020-02-10,3.19723421470308
53001950200,2020-02-11,0.18789910257584
53001950300,2020-02-11,0.042705812459526
53005012000,2020-02-11,0.0342959406626283
53021020601,2020-02-11,0.0715088787672254
53021020700,2020-02-11,0.0353039003047305
53021020800,2020-02-11,0.748982908007887
53025011402,2020-02-11,0.0679530633509796
53037975700,2020-02-11,2.21029984520915e-05
53071920000,2020-02-11,0.000287184914136424
53009001700,2020-02-20,0.0076355017047631
53009001800,2020-02-20,0.0205945465761906
53009001900,2020-02-20,0.695379487323597
53009002000,2020-02-20,2.58492532211389
53009002100,2020-02-20,3.29128419174908
53009002300,2020-02-20,3.52055158363297
53009990100,2020-02-20,0.754791902692855
53027000200,2020-02-20,3.17551290894534
53027000300,2020-02-20,0.211135690944422
53027001500,2020-02-20,0.000366323197990257
53027940000,2020-02-20,0.239608185814694
53027990000,2020-02-20,1.24913000185631
53029971000,2020-02-20,0.388295013313707
53029971100,2020-02-20,0.257166413994194
53029971300,2020-02-20,0.00410231577734312
53029992201,2020-02-20,0.167292386743913
53031950202,2020-02-20,2.42121067314001
53031950300,2020-02-20,1.40060764075605
53031950400,2020-02-20,4.19953607802695
53031950500,2020-02-20,4.43851664079248
53031950601,2020-02-20,4.77776941153463
53031950602,2020-02-20,4.60756461776117
53031950702,2020-02-20,1.86603323018112
53001950200,2020-02-22,0.0328246713628142
53075000900,2020-02-22,0.000988391161267296
53075001000,2020-02-22,0.0476616132456596
53001950100,2020-03-12,0.00524332863449141
53001950200,2020-03-12,0.0384032378823279
53001950300,2020-03-12,1.03413915129439
53001950400,2020-03-12,1.02430507905621
53001950500,2020-03-12,1.02425050735474
53003960100,2020-03-12,1.34554743246231
53003960200,2020-03-12,1.56643518021702
53003960300,2020-03-12,1.5704962015152
53003960400,2020-03-12,1.5704962015152
53003960500,2020-03-12,1.5704962015152
53003960600,2020-03-12,1.5704962015152
53013960200,2020-03-12,0.7085065124353
53021020601,2020-03-12,0.0295942738167674
53021020800,2020-03-12,0.387299978667739
53023970300,2020-03-12,2.86173899436794
53025010200,2020-03-12,0.221754169329403
53025010700,2020-03-12,0.22500566835642
53025010800,2020-03-12,0.000625711107744643
53025010901,2020-03-12,0.00440060350120232
53025011000,2020-03-12,0.060341309713539
53025011200,2020-03-12,0.00226089427704161
53025011300,2020-03-12,0.934959160453748
53025011401,2020-03-12,1.09436384617792
53025011402,2020-03-12,0.288838930294143
53043960400,2020-03-12,0.000599982392751248
53071920000,2020-03-12,0.0718584596983937
53071920100,2020-03-12,0.101362726055907
53075000300,2020-03-12,0.0686229448494237
53075000400,2020-03-12,0.0563719499683198
53075000600,2020-03-12,0.000233222120938669
53075001000,2020-03-12,1.43107138215303
53005011600,2020-03-18,0.0237252198330997
53005011700,2020-03-18,7.58037215054104
53005011800,2020-03-18,4.83654246321502
53005011900,2020-03-18,0.534476665578122
53075000700,2020-03-18,0.934979024575776
53075000800,2020-03-18,0.888204465184258
53075000900,2020-03-18,0.108022640803999
53077001800,2020-03-18,0.0222716427315511
53077002701,2020-03-18,0.745510791793938
53001950200,2020-03-20,0.159578020598201
53001950300,2020-03-20,0.00441152439494641
53003960100,2020-03-20,0.0112347010711062
53003960200,2020-03-20,0.00766647201712457
53013960200,2020-03-20,4.76860199797839
53023970300,2020-03-20,3.55898320626753
53025010200,2020-03-20,2.1862117929839
53025010300,2020-03-20,0.0110200287363859
53025010400,2020-03-20,2.0988033460163e-05
53025010700,2020-03-20,2.19119552842166
53025010800,2020-03-20,2.80382713833779
53025010901,2020-03-20,2.96403764307496
53025010902,2020-03-20,2.96910876815339
53025011000,2020-03-20,2.98189862105127
53025011100,2020-03-20,3.06747562156917
53025011200,2020-03-20,1.38065519331125
53025011300,2020-03-20,2.4727700390558
53025011401,2020-03-20,0.0442773845298982
53071920000,2020-03-20,0.267072735792463
53071920100,2020-03-20,0.617139075080096
53075001000,2020-03-20,0.000539859004179989
53013960200,2020-03-21,1.60105331221466
53023970300,2020-03-21,3.11302051834965
53043960400,2020-03-21,0.00311557185378926
53063014200,2020-03-21,0.185845787685371
53063014300,2020-03-21,0.00217421150936809
53071920100,2020-03-21,0.0549470143134162
53075000200,2020-03-21,7.2501063438338e-05
53075000300,2020-03-21,0.0996292718981343
53075000400,2020-03-21,0.00699419766106611
53075000800,2020-03-21,0.00350805787547373
53075000900,2020-03-21,0.177677334026914
53075001000,2020-03-21,0.0717451694545937
53013960200,2020-03-22,0.1132078663077
53023970300,2020-03-22,0.0367337557022872
53013960200,2020-04-09,1.73054683397096
53019940000,2020-04-09,0.0567424774856237
53043960200,2020-04-09,0.0340995827519463
53063014300,2020-04-09,0.125960417642636
53065941000,2020-04-09,0.412338488686326
53065950900,2020-04-09,0.691990696442654
53065951100,2020-04-09,0.0120219081069726
53071920100,2020-04-09,0.00329944082857434
53075000700,2020-04-09,0.0338410934830845
53075000900,2020-04-09,0.359178827859255
53005011800,2020-04-10,0.0222318006533084
53077000901,2020-04-10,6.71800660413804e-08
53077000902,2020-04-10,0.102746650004485
53077001100,2020-04-10,0.0200743171511567
53077001300,2020-04-10,0.00242383145751966
53077001400,2020-04-10,0.00718261511484077
53077001601,2020-04-10,0.000649739969160123
53077001701,2020-04-10,0.0661783219956025
53077001702,2020-04-10,0.217084344734128
53077001800,2020-04-10,1.25983763647068
53077002001,2020-04-10,2.05420443527514
53077002002,2020-04-10,2.05659330559357
53077002101,2020-04-10,1.96632387142809
53077002102,2020-04-10,1.86385494643476
